Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	28442288	Expression and differential regulation of HLA-G isoforms in the retinal pigment epithelial cell line, ARPE-19.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	25829020	High Expression of Human Leukocyte Antigen-G is Associated with a Poor Prognosis in Patients with PDAC.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	10973496	Nucleocytoplasmic translocation of Stat1 is regulated by a leucine-rich export signal in the coiled-coil domain.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	22326919	Cytokine-induced human islet cell death in vitro correlates with a persistently high phosphorylation of STAT-1, but not with NF-?B activation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	23225003	Pathological self-aggregation of ?(2)-microglobulin: a challenge for protein biophysics.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	25451607	An HLA-G(?)14bp insertion/deletion polymorphism associates with the development of autistic spectrum disorders.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	17229692	Murine norovirus 1 infection is associated with histopathological changes in immunocompetent hosts, but clinical disease is prevented by STAT1-dependent interferon responses.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	29364866	IFN-?-dependent epigenetic regulation instructs colitogenic monocyte/macrophage lineage differentiation in vivo.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	22095460	Human leukocyte antigen G polymorphism is associated with an increased risk of invasive cancer of the uterine cervix.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	26351076	STAT1 modification improves therapeutic effects of interferons on lung cancer cells.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	31926503	Evaluation of Serum ?2-microglobulin in Egyptian Patients with Systemic Lupus Erythematosus.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	19378785	[Structure and function of non-classical MHC class I molecules].	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	1987491	Rejection of class I MHC-deficient haemopoietic cells by irradiated MHC-matched mice.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	26262558	Role of STAT1 in Chlamydia-Induced Type-1 Interferon Production in Oviduct Epithelial Cells.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	34272932	Prognostic significance of high circulating sHLA-G in ovarian carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	24692843	Diagnostic and prognostic role of preoperative circulating CA 15-3, CA 125, and beta-2 microglobulin in renal cell carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	8416386	Theiler's virus infection of beta 2-microglobulin-deficient mice.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	16509252	Evaluation of beta2 microglobulin level as a marker to determine HIV/AIDS progression.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	21248264	HLA-G expression in human embryonic stem cells and preimplantation embryos.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	8102125	Three new HLA-G alleles and their linkage disequilibria with HLA-A.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	24228107	Proteomic analysis of knock-down HLA-G in invasion of human trophoblast cell line JEG-3.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	19660509	Human leukocyte antigen-G is expressed in advanced-stage ovarian carcinoma of high-grade histology.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	20085794	Absence of the HLA-G*0113N allele in Amerindian populations from the Brazilian Amazon region.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	27825967	A novel splice variant of supervillin, SV5, promotes carcinoma cell proliferation and cell migration.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	21960588	The tolerogenic interplay(s) among HLA-G, myeloid APCs, and regulatory cells.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	26113305	Orf virus inhibits interferon stimulated gene expression and modulates the JAK/STAT signalling pathway.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	24851068	Urinary excretion of ?2-microglobulin as a prognostic marker in immunoglobulin A nephropathy.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	15356124	Expansion and function of CD8+ T cells expressing Ly49 inhibitory receptors specific for MHC class I molecules.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	33213057	The Molecular and Functional Characteristics of HLA-G and the Interaction with Its Receptors: Where to Intervene for Cancer Immunotherapy?	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	12392506	HLA-G polymorphisms in couples with recurrent spontaneous abortions.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	26248266	Breaking bad blood: ?2-microglobulin as a pro-aging factor in blood.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	11462045	Viral load increases in SJL/J mice persistently infected by Theiler's virus after inactivation of the beta(2)m gene.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	12835477	Presentation of exogenous antigens on major histocompatibility complex (MHC) class I and MHC class II molecules is differentially regulated during dendritic cell maturation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	27331404	Association of HLA-G 3' Untranslated Region Polymorphisms with Systemic Lupus Erythematosus in a Japanese Population: A Case-Control Association Study.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	33776990	Cytokines and Soluble HLA-G Levels in the Acute and Recovery Phases of Arbovirus-Infected Brazilian Patients Exhibiting Neurological Complications.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	28946074	HLA-E regulatory and coding region variability and haplotypes in a Brazilian population sample.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	21795647	Evaluation of soluble HLA-G as a biomarker for multiple sclerosis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	15837577	EAE in beta-2 microglobulin-deficient mice: axonal damage is not dependent on MHC-I restricted immune responses.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	18692948	Classical and non-classical HLA molecules and p16(INK4a) expression in precursors lesions and invasive cervical cancer.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	23585528	Elevated levels of STAT1 in Fanconi anemia group A lymphoblasts correlate with the cells' sensitivity to DNA interstrand crosslinking drugs.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	18024396	Prognostic relevance of serum beta2 microglobulin in patients with follicular lymphoma treated with anthracycline-containing regimens. A GISL study.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	23585529	Heterozygosity for the Y701C STAT1 mutation in a multiplex kindred with multifocal osteomyelitis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	20588159	HLA-G*0105N allele is associated with augmented risk for HIV infection in white female patients.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	19799650	Aberrant human leucocyte antigen-G expression and its clinical relevance in hepatocellular carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	7584149	The membrane-bound and soluble forms of HLA-G bind identical sets of endogenous peptides but differ with respect to TAP association.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	26495772	Loss of signal transducer and activator of transcription 1 is associated with prostate cancer recurrence.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	25762019	Comprehensive analysis of polymorphisms in the HLA-G 5' upstream regulatory and 3' untranslated regions in Brazilian patients with systemic lupus erythematosus.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	9366402	Beta 2-microglobulin-deficient mice are protected from hypergammaglobulinemia and have defective antibody responses because of increased IgG catabolism.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	3131426	Isolation and nucleotide sequence of a cDNA clone encoding a novel HLA class I gene.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	32941182	Stressed erythrophagocytosis induces immunosuppression during sepsis through heme-mediated STAT1 dysregulation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	20351246	Elongated oligomers in beta2-microglobulin amyloid assembly revealed by ion mobility spectrometry-mass spectrometry.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	23076242	The ebolavirus VP24 interferon antagonist: know your enemy.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	11554754	The identification and characterization of a STAT 1 binding site in the PPARgamma2 promoter.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	24758208	HLA-G 3' untranslated region polymorphisms influence the susceptibility for human papillomavirus infection.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	22427472	The impact of HLA-E polymorphisms in graft-versus-host disease following HLA-E matched allogeneic hematopoietic stem cell transplantation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	20177352	Association between HLA-G expression and C4d staining in cardiac transplantation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	23267813	Soluble HLA-G molecules and HLA-G 14-base pair polymorphism after allogeneic hematopoietic cell transplantation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	3060434	Correlation of beta-2-microglobulin concentration changes to changes of distribution volume.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	30278059	Variation sites at the HLA-G 3' untranslated region confer differential susceptibility to HIV/HPV co-infection and aneuploidy in cervical cell.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	26401035	Infectious Bronchitis Coronavirus Inhibits STAT1 Signaling and Requires Accessory Proteins for Resistance to Type I Interferon Activity.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	26307092	Soluble human leukocyte antigen G5 polarizes differentiation of macrophages toward a decidual macrophage-like phenotype.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	17983380	STAT1 gene variations, IgE regulation and atopy.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	21605113	Incidental CD8 T cell reactivity against caspase-cleaved apoptotic self-antigens from ubiquitously expressed proteins in islets from prediabetic human leucocyte antigen-A2 transgenic non-obese diabetic mice.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	22922127	Role of HLA-G 14bp deletion/insertion and +3142C>G polymorphisms in the production of sHLA-G molecules in relapsing-remitting multiple sclerosis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	22512775	HLA-G 14bp del/ins genetic variation: association with susceptibility to human immunodeficiency virus-1 vertical transmission but not with human immunodeficiency virus-1 infection through horizontal transmission.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	16260741	Measles virus replication in lymphatic cells and organs of CD150 (SLAM) transgenic mice.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	25661445	HLA-G expression levels influence the tolerogenic activity of human DC-10.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	25305312	Stat1 negatively regulates immune-mediated injury with Anaplasma phagocytophilum infection.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	16585190	Signal transducer and activator of transcription 1 activation in endothelial cells is a negative regulator of angiogenesis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	17487279	Quantitative analysis of mouse urine volatiles: in search of MHC-dependent differences.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	17195844	Peripheral antigen display by lymph node stroma promotes T cell tolerance to intestinal self.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	17559583	HLA-G alleles and HLA-G 14 bp polymorphisms in a Brazilian population.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	18051955	Analysis of HLA-G gene expression in B-lymphocytes from chronic lymphocytic leukemia patients.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	15548266	Analysis of human leukocyte antigen (HLA)-G polymorphism in normal women and in women with recurrent spontaneous abortions.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	34790276	STAT1-Induced Upregulation lncRNA LINC00958 Accelerates the Epithelial Ovarian Cancer Tumorigenesis by Regulating Wnt/	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	33069812	Auditory function analysis in immunodeficient STAT1 knock-out mice: Considerations for viral infection models.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	18721275	HLA-G polymorphism and transitional cell carcinoma of the bladder in a Brazilian population.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	18721274	Expression and regulation of non-classical HLA-G in renal cell carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	19098364	Null allele frequencies at HLA-G locus in Iranian healthy subjects.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	17145596	The presence of STAT1-positive tumor-associated macrophages and their relation to outcome in patients with follicular lymphoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	7901152	Course of Leishmania infection in beta 2-microglobulin-deficient mice.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	30142579	Human leukocyte antigen-G 3' untranslated region polymorphisms are associated with asthma severity.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	25775354	Downregulation of beta-microglobulin to diminish T-lymphocyte lysis of non-syngeneic cell sources of engineered heart tissue constructs.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	15919942	Inhibition of STAT 1 phosphorylation by human parainfluenza virus type 3 C protein.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	24036009	Expression of HLA-G by mast cells is associated with hepatitis C virus-induced liver fibrosis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	6165007	Two allelic forms of mouse beta 2-microglobulin.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	12717232	An immunodominant minor histocompatibility alloantigen that initiates corneal allograft rejection.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	18023015	Minimal role for STAT1 in interleukin-6 signaling and actions in the murine brain.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	31709529	STAT1 inhibits T-cell exhaustion and myeloid derived suppressor cell accumulation to promote antitumor immune responses in head and neck squamous cell carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	11849381	Signal transduction of beta2m-induced expression of VCAM-1 and COX-2 in synovial fibroblasts.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	3260916	HLA-E. A novel HLA class I gene expressed in resting T lymphocytes.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	21185786	High level of soluble HLA-G in amniotic fluid is correlated with congenital transmission of Toxoplasma gondii.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	31729180	Knockout of beta-2 microglobulin reduces stem cell-induced immune rejection and enhances ischaemic hindlimb repair via exosome/miR-24/Bim pathway.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	31280950	Association of human leukocyte antigen-G 14 bp polymorphism with recurrent pregnancy loss in European countries: a meta-analysis of literature studies.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	16352628	Peptide-induced immune protection of CD8+ T cell-deficient mice against Friend retrovirus-induced disease.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	23486482	Tumor STAT1 transcription factor activity enhances breast tumor growth and immune suppression mediated by myeloid-derived suppressor cells.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	1549177	Susceptibility of beta 2-microglobulin-deficient mice to Trypanosoma cruzi infection.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	8600640	Acceptance of skin grafts between mice bearing different allelic forms of beta 2-microglobulin.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	15713211	Association of human leucocyte antigen sharing with recurrent spontaneous abortions.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	18024326	Expression of HLA-G is associated with prognosis in esophageal squamous cell carcinoma.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	23499774	Association of HLA-G 3'UTR polymorphisms with response to malaria infection: a first insight.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	16195225	Nuclear export determines the cytokine sensitivity of STAT transcription factors.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	21131979	??-microglobulin forms three-dimensional domain-swapped amyloid fibrils with disulfide linkages.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	23330721	Association of 14-bp insertion/deletion polymorphism of HLA-G gene with unexplained recurrent spontaneous abortion: a meta-analysis.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	28045999	Haplotypes of the HLA-G 3' Untranslated Region Respond to Endogenous Factors of HLA-G+ and HLA-G- Cell Lines Differentially.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	21210353	Human leukocyte antigen-G (HLA-G) as a marker for diagnosis, prognosis and tumor immune escape in human malignancies.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
Pubmed	27871782	Association of high HLA-E expression during acute cellular rejection and numbers of HLA class I leader peptide mismatches with reduced renal allograft survival.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	18292941	Human leukocyte antigen-E protein is overexpressed in primary human colorectal cancer.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-E
Pubmed	8608598	Targeted disruption of the mouse Stat1 gene results in compromised innate immunity to viral disease.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	STAT1
Pubmed	23144825	Novel antibacterial activity of ?(2)-microglobulin in human amniotic fluid.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	B2M
Pubmed	26776459	Human Leukocyte Antigen-G Polymorphisms Association With Cancer Post-Heart Transplantation.	Pubmed	1.152E-4	5.534E-1	2.378E-4	2.153E-3	1	1	HLA-G
