Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	26181054	Complete Structure of an Epithelial Keratin Dimer: Implications for Intermediate Filament Assembly.	Pubmed	6.870E-6	2.360E-2	4.185E-5	3.649E-4	2	4	KRT1,KRT10
Pubmed	28891468	Epidermal Growth Factor Receptor neddylation is regulated by a desmosomal-COP9 (Constitutive Photomorphogenesis 9) signalosome complex.	Pubmed	6.870E-6	2.360E-2	4.185E-5	3.649E-4	2	4	DSG1,DSP
Pubmed	23381804	Mutated desmoglein-2 proteins are incorporated into desmosomes and exhibit dominant-negative effects in arrhythmogenic right ventricular cardiomyopathy.	Pubmed	6.870E-6	2.360E-2	4.185E-5	3.649E-4	2	4	JUP,DSP
Pubmed	29884220	Cytokeratin 5/6 and cytokeratin 8/18 expression in triple negative breast cancers: clinicopathologic significance in South-Asian population.	Pubmed	6.870E-6	2.360E-2	4.185E-5	3.649E-4	2	4	KRT5,KRT6A
Pubmed	20525856	Lower than expected desmosomal gene mutation prevalence in endurance athletes with complex ventricular arrhythmias of right ventricular origin.	Pubmed	6.870E-6	2.360E-2	4.185E-5	3.649E-4	2	4	JUP,DSP
Pubmed	20510229	Comparative gene expression analysis of genital tubercle development reveals a putative appendicular Wnt7 network for the epidermal differentiation.	Pubmed	8.997E-6	3.091E-2	5.471E-5	4.771E-4	3	37	KRT5,KRT6A,KRT6B
Pubmed	11125038	Database resources of the National Center for Biotechnology Information.	Pubmed	9.711E-6	3.337E-2	5.895E-5	5.140E-4	10	1670	KRT20,KRT5,KRT12,KRT13,KRT76,KRT31,KRT32,KRT33B,KRT35,KRT28
Pubmed	22781308	Molecular insights into arrhythmogenic right ventricular cardiomyopathy caused by plakophilin-2 missense mutations.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	JUP,DSP
Pubmed	27284162	Quantitative lineage tracing strategies to resolve multipotency in tissue-specific stem cells.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT19
Pubmed	15528198	Dominant-negative retinoic acid receptors elicit epidermal defects through a non-canonical pathway.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT10
Pubmed	20301543	Epidermolysis Bullosa Simplex	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT14
Pubmed	20031617	Comprehensive desmosome mutation analysis in north americans with arrhythmogenic right ventricular dysplasia/cardiomyopathy.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	JUP,DSP
Pubmed	11013209	Targeted deletion of keratins 18 and 19 leads to trophoblast fragility and early embryonic lethality.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT19,DSP
Pubmed	27060708	Usefulness of immunocytochemistry using a Breast Marker antibody cocktail targeting P63/cytokeratin7/18/cytokeratin5/14 for fine needle aspiration of the breast: a retrospective cohort study of 139 cases.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT14
Pubmed	17360634	p63 induces key target genes required for epidermal morphogenesis.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT1,KRT14
Pubmed	18353300	Disruption of epidermal specific gene expression and delayed skin development in AP-2 gamma mutant mice.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT1,KRT14
Pubmed	29712925	The RNA-binding protein YBX1 regulates epidermal progenitors at a posttranscriptional level.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT1,KRT5
Pubmed	31128203	Accumulation of Progerin Affects the Symmetry of Cell Division and Is Associated with Impaired Wnt Signaling and the Mislocalization of Nuclear Envelope Proteins.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT15
Pubmed	16917092	Desmosomal dysfunction due to mutations in desmoplakin causes arrhythmogenic right ventricular dysplasia/cardiomyopathy.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	JUP,DSP
Pubmed	31898934	Hair follicle stem cells regulate retinoid metabolism to maintain the self-renewal niche for melanocyte stem cells.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT6A,KRT6B
Pubmed	15922673	The temporal and spatial expression of the novel Ca++-binding proteins, Scarf and Scarf2, during development and epidermal differentiation.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT1,KRT14
Pubmed	25063315	Analysis of clinical characteristics and differential diagnosis of the lung biopsy specimens in 99 adenocarcinoma cases and 111 squamous cell carcinoma cases: utility of an immunohistochemical panel containing CK5/6, CK34?E12, p63, CK7 and TTF-1.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT75
Pubmed	15189821	Critical role of p63 in the development of a normal esophageal and tracheobronchial epithelium.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT5,KRT14
Pubmed	12782654	Dwarfism, impaired skin development, skeletal muscle atrophy, delayed bone development, and impeded adipogenesis in mice lacking Akt1 and Akt2.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT10,KRT14
Pubmed	20189848	Reliability of the 34?E12, keratin 5/6, p63, bcl-2, and AMACR in the diagnosis of prostate carcinoma.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT72,KRT5
Pubmed	33779546	The LINC complex transmits integrin-dependent tension to the nuclear lamina and represses epidermal differentiation.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT1,KRT10
Pubmed	20864495	Wide spectrum of desmosomal mutations in Danish patients with arrhythmogenic right ventricular cardiomyopathy.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	JUP,DSP
Pubmed	26899008	PAX6 Isoforms, along with Reprogramming Factors, Differentially Regulate the Induction of Cornea-specific Genes.	Pubmed	1.144E-5	3.931E-2	6.697E-5	5.840E-4	2	5	KRT3,KRT12
Pubmed	31300519	PINK1 Content in Mitochondria is Regulated by ER-Associated Degradation.	Pubmed	1.248E-5	4.289E-2	7.294E-5	6.360E-4	6	477	JUP,FLG2,DSG1,DSP,SBSN,LGALS7
Pubmed	28031328	Interactome Analysis Reveals a Novel Role for RAD6 in the Regulation of Proteasome Activity and Localization in Response to DNA Damage.	Pubmed	1.276E-5	4.383E-2	7.442E-5	6.489E-4	4	131	KRT5,KRT6B,KRT14,KRT19
Pubmed	29676528	E3 ubiquitin ligase RNF123 targets lamin B1 and lamin-binding proteins.	Pubmed	1.363E-5	4.682E-2	7.935E-5	6.919E-4	7	736	KRT20,KRT26,JUP,HRNR,KRT19,DSP,KRT28
Pubmed	22623428	Proteomic analysis of ?4?1 integrin adhesion complexes reveals ?-subunit-dependent protein recruitment.	Pubmed	1.469E-5	5.049E-2	8.543E-5	7.449E-4	6	491	KRT1,KRT6A,KRT9,KRT10,KRT16,KRT19
Pubmed	31273033	Extracellular Hsp90? and clusterin synergistically promote breast cancer epithelial-to-mesenchymal transition and metastasis via LRP1.	Pubmed	1.525E-5	5.241E-2	8.853E-5	7.719E-4	3	44	JUP,HRNR,FLG2
Pubmed	32929329	PARK2 promotes mitochondrial pathway of apoptosis and antimicrotubule drugs chemosensitivity 	Pubmed	1.565E-5	5.376E-2	9.065E-5	7.904E-4	5	290	KPRP,HRNR,FLG2,DSG1,DSP
Pubmed	21435444	IKK1 control of epidermal differentiation is modulated by notch signaling.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT10,KRT14
Pubmed	15671067	Characterization of human epiplakin: RNAi-mediated epiplakin depletion leads to the disruption of keratin and vimentin IF networks.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT5,KRT14
Pubmed	18395096	Hepatocyte growth factor suppresses profibrogenic signal transduction via nuclear export of Smad3 with galectin-7.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	LGALS7B,LGALS7
Pubmed	14597196	Overexpression of Sonic Hedgehog suppresses embryonic hair follicle morphogenesis.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT10,KRT14
Pubmed	20859650	E-cadherin and plakoglobin recruit plakophilin3 to the cell border to initiate desmosome assembly.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	JUP,DSP
Pubmed	26062937	The intracellular domains of Notch1 and Notch2 are functionally equivalent during development and carcinogenesis.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT14,KRT19
Pubmed	9615388	Localization of antigens associated with adherens junctions, desmosomes, and hemidesmosomes during murine molar morphogenesis.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	JUP,DSG1
Pubmed	15753128	ROCK-I regulates closure of the eyelids and ventral body wall by inducing assembly of actomyosin bundles.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT5,KRT10
Pubmed	12736219	Ectopic expression of kruppel like factor 4 (Klf4) accelerates formation of the epidermal permeability barrier.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT1,KRT14
Pubmed	23945586	RNAi screens in mice identify physiological regulators of oncogenic growth.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT5,KRT10
Pubmed	25327250	Identification of multipotent mammary stem cells by protein C receptor expression.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT5,KRT14
Pubmed	33199643	Mammalian-specific ectodermal enhancers control the expression of 	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT5,KRT10
Pubmed	25704602	Identification of functional variants for cleft lip with or without cleft palate in or near PAX7, FGFR2, and NOG by targeted sequencing of GWAS loci.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT6A,KRT6B
Pubmed	24260555	Cytokeratin 15 marks basal epithelia in developing ureters and is upregulated in a subset of urothelial cell carcinomas.	Pubmed	1.715E-5	5.893E-2	9.708E-5	8.465E-4	2	6	KRT15,KRT19
Pubmed	27462432	A genome-wide IR-induced RAD51 foci RNAi screen identifies CDC73 involved in chromatin remodeling for DNA repair.	Pubmed	2.348E-5	8.069E-2	1.327E-4	1.157E-3	4	153	JUP,FLG2,DSG1,DSP
Pubmed	22513779	Exons 5-15 of kazrin are dispensable for murine epidermal morphogenesis and homeostasis.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT14,DSP
Pubmed	30988300	PDGFR?	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT14,KRT19
Pubmed	31564613	Niche-Specific Factors Dynamically Regulate Sebaceous Gland Stem Cells in the Skin.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT17,KRT79
Pubmed	19038788	Cell lineage mapping of taste bud cells and keratinocytes in the mouse tongue and soft palate.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT5,KRT14
Pubmed	30305288	Diverse progenitor cells preserve salivary gland ductal architecture after radiation-induced damage.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT5,KRT14
Pubmed	16287854	Dosage-dependent effects of Akt1/protein kinase Balpha (PKBalpha) and Akt3/PKBgamma on thymus, skin, and cardiovascular and nervous system development in mice.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT10,KRT14
Pubmed	18292208	Hes1 regulates corneal development and the function of corneal epithelial stem/progenitor cells.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT12,DSP
Pubmed	15978571	Notch1 is essential for postnatal hair follicle development and homeostasis.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT1,KRT14
Pubmed	16628254	Connexin 26 regulates epidermal barrier and wound remodeling and promotes psoriasiform response.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT10,KRT14
Pubmed	26203562	MicroRNA-203 represses selection and expansion of oncogenic Hras transformed tumor initiating cells.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT1,KRT5
Pubmed	15479741	Requirement of plakophilin 2 for heart morphogenesis and cardiac junction formation.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	JUP,DSP
Pubmed	26283861	Disruption of eyelid and cornea morphogenesis by epithelial ?-catenin gain-of-function.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT12,KRT14
Pubmed	28374742	The Histone Methyltransferase Ash1l is Required for Epidermal Homeostasis in Mice.	Pubmed	2.399E-5	8.244E-2	1.328E-4	1.158E-3	2	7	KRT1,KRT14
Pubmed	26176759	Transcription Factor CTIP2 Maintains Hair Follicle Stem Cell Pool and Contributes to Altered Expression of LHX2 and NFATC1.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT15,KRT75
Pubmed	15687259	Hic-5 regulates an epithelial program mediated by PPARgamma.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT20,KRT19
Pubmed	17011173	Dynamic expression of Runx1 in skin affects hair structure.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT5,KRT15
Pubmed	18485343	Grainyhead-like factor Get1/Grhl3 regulates formation of the epidermal leading edge during eyelid closure.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT6A,KRT6B
Pubmed	23015591	Ctip2 is a dynamic regulator of epidermal proliferation and differentiation by integrating EGFR and Notch signaling.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT10,KRT14
Pubmed	9864371	Desmoplakin is required early in development for assembly of desmosomes and cytoskeletal linkage.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	JUP,DSP
Pubmed	12853470	T1alpha/podoplanin deficiency disrupts normal lymphatic vasculature formation and causes lymphedema.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT10,KRT14
Pubmed	17041601	Abnormal skin, limb and craniofacial morphogenesis in mice deficient for interferon regulatory factor 6 (Irf6).	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT1,KRT14
Pubmed	29422532	Type IV collagen ?6 chain is a regulator of keratin 10 in keratinization of oral mucosal epithelium.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT10,KRT14
Pubmed	9187087	Cell-junctional and cytoskeletal organization in mouse blastocysts lacking E-cadherin.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	JUP,DSG1
Pubmed	9501086	Soluble dominant-negative receptor uncovers essential roles for fibroblast growth factors in multi-organ induction and patterning.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT1,KRT14
Pubmed	12950086	Pak1 and its T212 phosphorylated form accumulate in neurones and epithelial cells of the developing rodent.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT10,KRT14
Pubmed	20301310	Arrhythmogenic Right Ventricular Dysplasia/Cardiomyopathy	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	JUP,DSP
Pubmed	21136383	Glucocorticoid receptor antagonizes EGFR function to regulate eyelid development.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT5,KRT10
Pubmed	20093627	Myozap, a novel intercalated disc protein, activates serum response factor-dependent signaling and is required to maintain cardiac function in vivo.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	JUP,DSP
Pubmed	25358290	TGF?3 regulates periderm removal through ?Np63 in the developing palate.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT14,KRT17
Pubmed	10801826	Platelet-endothelial cell adhesion molecule-1 (CD31), a scaffolding molecule for selected catenin family members whose binding is mediated by different tyrosine and serine/threonine phosphorylation.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	JUP,DSP
Pubmed	19783739	Necl2 regulates epidermal adhesion and wound repair.	Pubmed	3.197E-5	1.098E-1	1.719E-4	1.499E-3	2	8	KRT14,KRT15
Pubmed	23979707	SILAC-based proteomics of human primary endothelial cell morphogenesis unveils tumor angiogenic markers.	Pubmed	3.796E-5	1.304E-1	2.038E-4	1.777E-3	4	173	JUP,DSG1,DSP,SBSN
Pubmed	23816618	beta-Catenin protects the epidermis from mechanical stresses.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,JUP
Pubmed	18268325	IKKalpha is a critical coregulator of a Smad4-independent TGFbeta-Smad2/3 signaling pathway that controls keratinocyte differentiation.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,KRT14
Pubmed	30390666	Conditional ablation of p130Cas/BCAR1 adaptor protein impairs epidermal homeostasis by altering cell adhesion and differentiation.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,KRT14
Pubmed	21074722	The NF2 tumor suppressor, Merlin, regulates epidermal development through the establishment of a junctional polarity complex.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,KRT14
Pubmed	21081122	The unique and cooperative roles of the Grainy head-like transcription factors in epidermal development reflect unexpected target gene specificity.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT5,KRT10
Pubmed	25615698	Fibroblast growth factor receptor 2 (FGFR2) is required for corneal epithelial cell proliferation and differentiation during embryonic development.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT12,KRT14
Pubmed	25016959	Par3-mInsc and G?i3 cooperate to promote oriented epidermal cell divisions through LGN.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT5,KRT10
Pubmed	26711912	Reduced salivary gland size and increased presence of epithelial progenitor cells in DLK1-deficient mice.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT5,KRT14
Pubmed	31492871	SOX11 and SOX4 drive the reactivation of an embryonic gene program during murine wound repair.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,KRT5
Pubmed	16489008	Patched1 functions as a gatekeeper by promoting cell cycle progression.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT14,KRT75
Pubmed	18262513	Impaired skin and hair follicle development in Runx2 deficient mice.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT1,KRT14
Pubmed	22505032	Genetic inactivation of Cdk7 leads to cell cycle arrest and induces premature aging due to adult stem cell exhaustion.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT5,KRT10
Pubmed	10195895	Limb and skin abnormalities in mice lacking IKKalpha.	Pubmed	4.108E-5	1.411E-1	2.161E-4	1.885E-3	2	9	KRT10,KRT14
Pubmed	32908313	Targeting TRIM37-driven centrosome dysfunction in 17q23-amplified breast cancer.	Pubmed	4.826E-5	1.658E-1	2.535E-4	2.211E-3	4	184	HRNR,DSG1,DSP,SBSN
Pubmed	29959233	Desmoplakin maintains gap junctions by inhibiting Ras/MAPK and lysosomal degradation of connexin-43.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	JUP,DSP
Pubmed	25601450	Ontogeny of the mouse vocal fold epithelium.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT5,KRT14
Pubmed	19570515	TAp63 prevents premature aging by promoting adult stem cell maintenance.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT5,KRT14
Pubmed	32341550	Tissue-resident ductal macrophages survey the mammary epithelium and facilitate tissue remodelling.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT5,KRT14
Pubmed	22585574	p38 Inhibition ameliorates skin and skull abnormalities in Fgfr2 Beare-Stevenson mice.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	30567998	PRC1 preserves epidermal tissue integrity independently of PRC2.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	12724416	Mice lacking the giant protocadherin mFAT1 exhibit renal slit junction abnormalities and a partially penetrant cyclopia and anophthalmia phenotype.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	DSG1,DSP
Pubmed	21191420	CD44 regulates tight-junction assembly and barrier function.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	11747081	Fibroblast growth factor receptor 2 (Fgfr2) plays an important role in eyelid and skin formation and patterning.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	27670610	Skin-Specific Deletion of Mis18? Impedes Proliferation and Stratification of Epidermal Keratinocytes.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	21780252	The mitochondrial electron transport chain is dispensable for proliferation and differentiation of epidermal progenitor cells.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT10,KRT14
Pubmed	33282727	LINC00152 Promotes Tumor Progression and Predicts Poor Prognosis by Stabilizing BCL6 From Degradation in the Epithelial Ovarian Cancer.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	HRNR,DSG1
Pubmed	17878916	Abnormal urethra formation in mouse models of split-hand/split-foot malformation type 1 and type 4.	Pubmed	5.131E-5	1.763E-1	2.643E-4	2.305E-3	2	10	KRT1,KRT14
Pubmed	29863498	Destabilizing NEK2 overcomes resistance to proteasome inhibition in multiple myeloma.	Pubmed	5.422E-5	1.863E-1	2.789E-4	2.432E-3	3	67	JUP,FLG2,DSG1
Pubmed	28492365	The Hippo pathway effector YAP is an essential regulator of ductal progenitor patterning in the mouse submandibular gland.	Pubmed	6.267E-5	2.153E-1	3.121E-4	2.721E-3	2	11	KRT5,KRT14
